Timestamp,Source IP,Destination IP,Protocol,Length
1541234552.013473,192.168.50.6,4.2.2.4,17,85
1541234552.034163,4.2.2.4,192.168.50.6,17,139
1541234552.034165,4.2.2.4,192.168.50.6,17,139
1541234552.035463,192.168.50.6,4.2.2.4,17,84
1541234552.035465,192.168.50.6,4.2.2.4,17,84
1541234552.055449,192.168.50.6,8.8.8.8,17,84
1541234552.055452,192.168.50.6,8.8.8.8,17,84
1541234552.056157,4.2.2.4,192.168.50.6,17,100
1541234552.056160,4.2.2.4,192.168.50.6,17,100
1541234552.083482,172.217.12.162,192.168.50.6,6,132
1541234552.083485,172.217.12.162,192.168.50.6,6,132
1541234552.083487,172.217.12.162,192.168.50.6,6,172
1541234552.083488,172.217.12.162,192.168.50.6,6,172
1541234552.083657,192.168.50.6,172.217.12.162,6,60
1541234552.083658,192.168.50.6,172.217.12.162,6,60
1541234552.083711,172.217.12.162,192.168.50.6,6,100
1541234552.083712,172.217.12.162,192.168.50.6,6,100
1541234552.084049,192.168.50.6,172.217.12.162,6,100
1541234552.084052,192.168.50.6,172.217.12.162,6,100
1541234552.101517,8.8.8.8,192.168.50.6,17,100
1541234552.101521,8.8.8.8,192.168.50.6,17,100
1541234552.164707,172.217.12.162,192.168.50.6,6,60
1541234552.164711,172.217.12.162,192.168.50.6,6,60
1541234552.539986,192.168.50.6,172.217.9.226,6,100
1541234552.539989,192.168.50.6,172.217.9.226,6,100
1541234552.540008,192.168.50.6,172.217.9.226,6,100
1541234552.540010,192.168.50.6,172.217.9.226,6,100
1541234552.540112,192.168.50.6,172.217.6.228,6,100
1541234552.540114,192.168.50.6,172.217.6.228,6,100
1541234552.540115,192.168.50.6,172.217.9.226,6,100
1541234552.540117,192.168.50.6,172.217.9.226,6,100
1541234552.540177,192.168.50.6,172.217.9.230,6,100
1541234552.540180,192.168.50.6,172.217.9.230,6,100
1541234552.580134,172.217.9.226,192.168.50.6,6,100
1541234552.580137,172.217.9.226,192.168.50.6,6,100
1541234552.580530,172.217.9.230,192.168.50.6,6,100
1541234552.580532,172.217.9.230,192.168.50.6,6,100
1541234552.581119,172.217.9.226,192.168.50.6,6,100
1541234552.581121,172.217.9.226,192.168.50.6,6,100
1541234552.581122,172.217.6.228,192.168.50.6,6,100
1541234552.581123,172.217.6.228,192.168.50.6,6,100
1541234552.581125,172.217.9.226,192.168.50.6,6,100
1541234552.581126,172.217.9.226,192.168.50.6,6,100
1541234552.602276,192.168.50.6,172.217.6.228,6,60
1541234552.602279,192.168.50.6,172.217.9.226,6,60
1541234552.602280,192.168.50.6,172.217.9.226,6,60
1541234552.602281,192.168.50.6,172.217.6.228,6,60
1541234552.602282,192.168.50.6,172.217.9.226,6,60
1541234552.602283,192.168.50.6,172.217.9.226,6,60
1541234552.602284,192.168.50.6,172.217.9.226,6,60
1541234552.602298,192.168.50.6,172.217.9.230,6,60
1541234552.602299,192.168.50.6,172.217.9.226,6,60
1541234552.602300,192.168.50.6,172.217.9.230,6,60
1541234553.430422,192.168.50.8,23.63.78.40,6,60
1541234553.430424,192.168.50.8,23.63.78.40,6,60
1541234553.468560,23.63.78.40,192.168.50.8,6,66
1541234553.468563,23.63.78.40,192.168.50.8,6,66
1541234553.555691,192.168.50.6,172.217.6.194,6,100
1541234553.555694,192.168.50.6,172.217.6.194,6,100
1541234553.596630,172.217.6.194,192.168.50.6,6,100
1541234553.596633,172.217.6.194,192.168.50.6,6,100
1541234553.617943,192.168.50.6,172.217.6.194,6,60
1541234553.617946,192.168.50.6,172.217.6.194,6,60
1541234553.820439,192.168.50.8,72.21.91.29,6,60
1541234553.820441,192.168.50.8,72.21.91.29,6,60
1541234553.849241,72.21.91.29,192.168.50.8,6,66
1541234553.849242,72.21.91.29,192.168.50.8,6,66
1541234553.928797,192.168.50.9,4.2.2.4,17,80
1541234553.928799,192.168.50.9,8.8.8.8,17,80
1541234553.928800,192.168.50.9,4.2.2.4,17,80
1541234553.928801,192.168.50.9,8.8.8.8,17,80
1541234553.928801,192.168.50.9,4.2.2.4,17,80
1541234553.928802,192.168.50.9,4.2.2.4,17,80
1541234553.982642,8.8.8.8,192.168.50.9,17,110
1541234553.982644,8.8.8.8,192.168.50.9,17,110
1541234553.999769,4.2.2.4,192.168.50.9,17,110
1541234553.999772,4.2.2.4,192.168.50.9,17,110
1541234554.067162,4.2.2.4,192.168.50.9,17,177
1541234554.067165,4.2.2.4,192.168.50.9,17,177
1541234554.067444,192.168.50.9,38.91.108.49,6,74
1541234554.067447,192.168.50.9,38.91.108.49,6,74
1541234554.067448,192.168.50.9,38.91.108.49,6,74
1541234554.067449,192.168.50.9,38.91.108.49,6,74
1541234554.070020,192.168.50.8,52.41.78.152,6,60
1541234554.070023,192.168.50.8,52.41.78.152,6,60
1541234554.161435,52.41.78.152,192.168.50.8,6,60
1541234554.161438,52.41.78.152,192.168.50.8,6,60
1541234554.236312,38.91.108.49,192.168.50.9,6,74
1541234554.236315,38.91.108.49,192.168.50.9,6,74
1541234554.236411,192.168.50.9,38.91.108.49,6,66
1541234554.236414,192.168.50.9,38.91.108.49,6,66
1541234554.237010,38.91.108.49,192.168.50.9,6,74
1541234554.237013,38.91.108.49,192.168.50.9,6,74
1541234554.237091,192.168.50.9,38.91.108.49,6,66
1541234554.237094,192.168.50.9,38.91.108.49,6,66
1541234554.237979,192.168.50.9,38.91.108.49,6,583
1541234554.237981,192.168.50.9,38.91.108.49,6,583
1541234554.239561,192.168.50.9,38.91.108.49,6,583
1541234554.239564,192.168.50.9,38.91.108.49,6,583
1541234554.240881,192.168.50.9,4.2.2.4,17,89
1541234554.240883,192.168.50.9,4.2.2.4,17,89
1541234554.240885,192.168.50.9,4.2.2.4,17,89
1541234554.240886,192.168.50.9,4.2.2.4,17,89
1541234554.261563,4.2.2.4,192.168.50.9,17,149
1541234554.261566,4.2.2.4,192.168.50.9,17,149
1541234554.261567,4.2.2.4,192.168.50.9,17,218
1541234554.261569,4.2.2.4,192.168.50.9,17,218
1541234554.266754,192.168.50.9,52.85.90.206,6,74
1541234554.266756,192.168.50.9,52.85.90.206,6,74
1541234554.306143,52.85.90.206,192.168.50.9,6,74
1541234554.306145,52.85.90.206,192.168.50.9,6,74
1541234554.306236,192.168.50.9,52.85.90.206,6,60
1541234554.306238,192.168.50.9,52.85.90.206,6,60
1541234554.406716,38.91.108.49,192.168.50.9,6,66
1541234554.406719,38.91.108.49,192.168.50.9,6,66
1541234554.407226,38.91.108.49,192.168.50.9,6,1434
1541234554.407231,38.91.108.49,192.168.50.9,6,1434
1541234554.407233,38.91.108.49,192.168.50.9,6,1434
1541234554.407235,38.91.108.49,192.168.50.9,6,1434
1541234554.407237,192.168.50.9,38.91.108.49,6,66
1541234554.407240,192.168.50.9,38.91.108.49,6,66
1541234554.407242,192.168.50.9,38.91.108.49,6,66
1541234554.407244,192.168.50.9,38.91.108.49,6,66
1541234554.407424,38.91.108.49,192.168.50.9,6,1434
1541234554.407428,38.91.108.49,192.168.50.9,6,1434
1541234554.407429,38.91.108.49,192.168.50.9,6,845
1541234554.407431,38.91.108.49,192.168.50.9,6,845
1541234554.407500,192.168.50.9,38.91.108.49,6,66
1541234554.407501,192.168.50.9,38.91.108.49,6,66
1541234554.407503,192.168.50.9,38.91.108.49,6,66
1541234554.407503,192.168.50.9,38.91.108.49,6,66
1541234554.409119,38.91.108.49,192.168.50.9,6,66
1541234554.409121,38.91.108.49,192.168.50.9,6,66
1541234554.409254,192.168.50.9,38.91.108.49,6,408
1541234554.409256,192.168.50.9,38.91.108.49,6,408
1541234554.409494,38.91.108.49,192.168.50.9,6,1434
1541234554.409497,38.91.108.49,192.168.50.9,6,1434
1541234554.409572,192.168.50.9,38.91.108.49,6,66
1541234554.409574,192.168.50.9,38.91.108.49,6,66
1541234554.409725,38.91.108.49,192.168.50.9,6,1434
1541234554.409728,38.91.108.49,192.168.50.9,6,1434
1541234554.409791,38.91.108.49,192.168.50.9,6,1434
1541234554.409793,38.91.108.49,192.168.50.9,6,1434
1541234554.409795,38.91.108.49,192.168.50.9,6,845
1541234554.409796,38.91.108.49,192.168.50.9,6,845
1541234554.409797,192.168.50.9,38.91.108.49,6,66
1541234554.409798,192.168.50.9,38.91.108.49,6,66
1541234554.409800,192.168.50.9,38.91.108.49,6,66
1541234554.409801,192.168.50.9,38.91.108.49,6,66
1541234554.409802,192.168.50.9,38.91.108.49,6,66
1541234554.409803,192.168.50.9,38.91.108.49,6,66
1541234554.410308,192.168.50.9,38.91.108.49,6,408
1541234554.410310,192.168.50.9,38.91.108.49,6,408
1541234554.410520,192.168.50.9,4.2.2.4,17,76
1541234554.410522,192.168.50.9,4.2.2.4,17,76
1541234554.410524,192.168.50.9,4.2.2.4,17,76
1541234554.410525,192.168.50.9,4.2.2.4,17,76
1541234554.423348,192.168.50.9,4.2.2.4,17,75
1541234554.423351,192.168.50.9,4.2.2.4,17,75
1541234554.423352,192.168.50.9,4.2.2.4,17,75
1541234554.423353,192.168.50.9,4.2.2.4,17,75
1541234554.423516,192.168.50.9,4.2.2.4,17,83
1541234554.423519,192.168.50.9,4.2.2.4,17,83
1541234554.423520,192.168.50.9,4.2.2.4,17,83
1541234554.423522,192.168.50.9,4.2.2.4,17,83
1541234554.431092,4.2.2.4,192.168.50.9,17,180
1541234554.431094,4.2.2.4,192.168.50.9,17,180
1541234554.431394,4.2.2.4,192.168.50.9,17,133
1541234554.431397,4.2.2.4,192.168.50.9,17,133
1541234554.431558,192.168.50.9,72.167.239.239,6,74
1541234554.431560,192.168.50.9,72.167.239.239,6,74
1541234554.431561,192.168.50.9,72.167.239.239,6,74
1541234554.431636,192.168.50.9,72.167.239.239,6,74
1541234554.431640,192.168.50.9,4.2.2.4,17,72
1541234554.431641,192.168.50.9,4.2.2.4,17,72
1541234554.431642,192.168.50.9,4.2.2.4,17,72
1541234554.431644,192.168.50.9,4.2.2.4,17,72
1541234554.443923,4.2.2.4,192.168.50.9,17,122
1541234554.443925,4.2.2.4,192.168.50.9,17,122
1541234554.444277,4.2.2.4,192.168.50.9,17,134
1541234554.444279,4.2.2.4,192.168.50.9,17,134
1541234554.444280,4.2.2.4,192.168.50.9,17,99
1541234554.444281,4.2.2.4,192.168.50.9,17,99
1541234554.444563,192.168.50.9,4.2.2.4,17,78
1541234554.444566,192.168.50.9,4.2.2.4,17,78
1541234554.444567,192.168.50.9,4.2.2.4,17,78
1541234554.444568,192.168.50.9,4.2.2.4,17,78
1541234554.452291,4.2.2.4,192.168.50.9,17,104
1541234554.452294,4.2.2.4,192.168.50.9,17,104
1541234554.452557,4.2.2.4,192.168.50.9,17,133
1541234554.452560,4.2.2.4,192.168.50.9,17,133
1541234554.452801,192.168.50.9,4.2.2.4,17,77
1541234554.452803,192.168.50.9,4.2.2.4,17,77
1541234554.452805,192.168.50.9,4.2.2.4,17,77
1541234554.452806,192.168.50.9,4.2.2.4,17,77
1541234554.464985,72.167.239.239,192.168.50.9,6,74
1541234554.464988,72.167.239.239,192.168.50.9,6,74
1541234554.464989,72.167.239.239,192.168.50.9,6,74
1541234554.464990,72.167.239.239,192.168.50.9,6,74
1541234554.465120,192.168.50.9,72.167.239.239,6,66
1541234554.465123,192.168.50.9,72.167.239.239,6,66
1541234554.465124,192.168.50.9,72.167.239.239,6,66
1541234554.465126,192.168.50.9,72.167.239.239,6,66
1541234554.465250,192.168.50.9,72.167.239.239,6,496
1541234554.465252,192.168.50.9,72.167.239.239,6,496
1541234554.465309,192.168.50.9,72.167.239.239,6,496
1541234554.465310,192.168.50.9,72.167.239.239,6,496
1541234554.465451,4.2.2.4,192.168.50.9,17,193
1541234554.465453,4.2.2.4,192.168.50.9,17,193
1541234554.465454,4.2.2.4,192.168.50.9,17,236
1541234554.465455,4.2.2.4,192.168.50.9,17,236
1541234554.465754,192.168.50.9,4.2.2.4,17,74
1541234554.465755,192.168.50.9,4.2.2.4,17,74
1541234554.465757,192.168.50.9,4.2.2.4,17,74
1541234554.465758,192.168.50.9,4.2.2.4,17,74
1541234554.473449,4.2.2.4,192.168.50.9,17,145
1541234554.473451,4.2.2.4,192.168.50.9,17,145
1541234554.475183,4.2.2.4,192.168.50.9,17,107
1541234554.475186,4.2.2.4,192.168.50.9,17,107
1541234554.475358,192.168.50.9,4.2.2.4,17,71
1541234554.475361,192.168.50.9,4.2.2.4,17,71
1541234554.475363,192.168.50.9,4.2.2.4,17,71
1541234554.475364,192.168.50.9,4.2.2.4,17,71
1541234554.486307,4.2.2.4,192.168.50.9,17,90
1541234554.486310,4.2.2.4,192.168.50.9,17,90
1541234554.497222,4.2.2.4,192.168.50.9,17,203
1541234554.497225,4.2.2.4,192.168.50.9,17,203
1541234554.497584,4.2.2.4,192.168.50.9,17,158
1541234554.497587,4.2.2.4,192.168.50.9,17,158
1541234554.497912,192.168.50.9,4.2.2.4,17,80
1541234554.497915,192.168.50.9,4.2.2.4,17,80
1541234554.497916,192.168.50.9,4.2.2.4,17,80
1541234554.497918,192.168.50.9,4.2.2.4,17,80
1541234554.498652,72.167.239.239,192.168.50.9,6,66
1541234554.498654,72.167.239.239,192.168.50.9,6,66
1541234554.499050,72.167.239.239,192.168.50.9,6,66
1541234554.499052,72.167.239.239,192.168.50.9,6,66
1541234554.499784,72.167.239.239,192.168.50.9,6,1514
1541234554.499788,72.167.239.239,192.168.50.9,6,2332
1541234554.499790,72.167.239.239,192.168.50.9,6,66
1541234554.499792,72.167.239.239,192.168.50.9,6,884
1541234554.499793,72.167.239.239,192.168.50.9,6,66
1541234554.499794,192.168.50.9,72.167.239.239,6,66
1541234554.499795,192.168.50.9,72.167.239.239,6,66
1541234554.499970,192.168.50.9,72.167.239.239,6,66
1541234554.499972,192.168.50.9,72.167.239.239,6,66
1541234554.499974,72.167.239.239,192.168.50.9,6,1514
1541234554.499978,72.167.239.239,192.168.50.9,6,2332
1541234554.499979,72.167.239.239,192.168.50.9,6,66
1541234554.499980,72.167.239.239,192.168.50.9,6,884
1541234554.499982,72.167.239.239,192.168.50.9,6,66
1541234554.500075,192.168.50.9,72.167.239.239,6,66
1541234554.500078,192.168.50.9,72.167.239.239,6,66
1541234554.500198,192.168.50.9,72.167.239.239,6,66
1541234554.500201,192.168.50.9,72.167.239.239,6,66
1541234554.533104,72.167.239.239,192.168.50.9,6,66
1541234554.533106,72.167.239.239,192.168.50.9,6,66
1541234554.533721,72.167.239.239,192.168.50.9,6,66
1541234554.533723,72.167.239.239,192.168.50.9,6,66
1541234554.534025,4.2.2.4,192.168.50.9,17,153
1541234554.534027,4.2.2.4,192.168.50.9,17,153
1541234554.534248,192.168.50.9,4.2.2.4,17,73
1541234554.534251,192.168.50.9,4.2.2.4,17,73
1541234554.534253,192.168.50.9,4.2.2.4,17,73
1541234554.534254,192.168.50.9,4.2.2.4,17,73
1541234554.554844,4.2.2.4,192.168.50.9,17,121
1541234554.554846,4.2.2.4,192.168.50.9,17,121
1541234554.554848,4.2.2.4,192.168.50.9,17,154
1541234554.554849,4.2.2.4,192.168.50.9,17,154
1541234554.555069,192.168.50.9,4.2.2.4,17,79
1541234554.555072,192.168.50.9,4.2.2.4,17,79
1541234554.555074,192.168.50.9,4.2.2.4,17,79
1541234554.555075,192.168.50.9,4.2.2.4,17,79
1541234554.575698,4.2.2.4,192.168.50.9,17,132
1541234554.575701,4.2.2.4,192.168.50.9,17,132
1541234554.575952,4.2.2.4,192.168.50.9,17,174
1541234554.575954,4.2.2.4,192.168.50.9,17,174
1541234554.576163,192.168.50.9,4.2.2.4,17,76
1541234554.576166,192.168.50.9,4.2.2.4,17,76
1541234554.576167,192.168.50.9,4.2.2.4,17,76
1541234554.576169,192.168.50.9,4.2.2.4,17,76
1541234554.581508,38.91.108.49,192.168.50.9,6,141
1541234554.581510,38.91.108.49,192.168.50.9,6,141
1541234554.581851,192.168.50.9,38.91.108.49,6,487
1541234554.581854,192.168.50.9,38.91.108.49,6,487
1541234554.583296,38.91.108.49,192.168.50.9,6,141
1541234554.583299,38.91.108.49,192.168.50.9,6,141
1541234554.596962,4.2.2.4,192.168.50.9,17,108
1541234554.596965,4.2.2.4,192.168.50.9,17,108
1541234554.596967,4.2.2.4,192.168.50.9,17,135
1541234554.596968,4.2.2.4,192.168.50.9,17,135
1541234554.597231,192.168.50.9,4.2.2.4,17,75
1541234554.597234,192.168.50.9,4.2.2.4,17,75
1541234554.597235,192.168.50.9,4.2.2.4,17,75
1541234554.597237,192.168.50.9,4.2.2.4,17,75
1541234554.598845,4.2.2.4,192.168.50.9,17,102
1541234554.598847,4.2.2.4,192.168.50.9,17,102
1541234554.599103,192.168.50.9,4.2.2.4,17,77
1541234554.599106,192.168.50.9,4.2.2.4,17,77
1541234554.599108,192.168.50.9,4.2.2.4,17,77
1541234554.599109,192.168.50.9,4.2.2.4,17,77
1541234554.624162,4.2.2.4,192.168.50.9,17,208
1541234554.624165,4.2.2.4,192.168.50.9,17,208
1541234554.624298,192.168.50.9,38.91.108.49,6,66
1541234554.624299,192.168.50.9,38.91.108.49,6,66
1541234554.625715,4.2.2.4,192.168.50.9,17,130
1541234554.625718,4.2.2.4,192.168.50.9,17,130
1541234554.626365,4.2.2.4,192.168.50.9,17,172
1541234554.626368,4.2.2.4,192.168.50.9,17,172
1541234554.626507,192.168.50.9,4.2.2.4,17,74
1541234554.626508,192.168.50.9,4.2.2.4,17,74
1541234554.626509,192.168.50.9,4.2.2.4,17,74
1541234554.626511,192.168.50.9,4.2.2.4,17,74
1541234554.647153,4.2.2.4,192.168.50.9,17,141
1541234554.647156,4.2.2.4,192.168.50.9,17,141
1541234554.649436,4.2.2.4,192.168.50.9,17,207
1541234554.649438,4.2.2.4,192.168.50.9,17,207
1541234554.649639,192.168.50.9,4.2.2.4,17,74
1541234554.649641,192.168.50.9,4.2.2.4,17,74
1541234554.649643,192.168.50.9,4.2.2.4,17,74
1541234554.649644,192.168.50.9,4.2.2.4,17,74
1541234554.702001,4.2.2.4,192.168.50.9,17,235
1541234554.702004,4.2.2.4,192.168.50.9,17,235
1541234554.708041,4.2.2.4,192.168.50.9,17,278
1541234554.708044,4.2.2.4,192.168.50.9,17,278
1541234554.708255,192.168.50.9,4.2.2.4,17,76
1541234554.708257,192.168.50.9,4.2.2.4,17,76
1541234554.708258,192.168.50.9,4.2.2.4,17,76
1541234554.708259,192.168.50.9,4.2.2.4,17,76
1541234554.719803,4.2.2.4,192.168.50.9,17,228
1541234554.719805,4.2.2.4,192.168.50.9,17,228
1541234554.719988,192.168.50.9,4.2.2.4,17,72
1541234554.719990,192.168.50.9,4.2.2.4,17,72
1541234554.719991,192.168.50.9,4.2.2.4,17,72
1541234554.719993,192.168.50.9,4.2.2.4,17,72
1541234554.752507,38.91.108.49,192.168.50.9,6,1479
1541234554.752510,38.91.108.49,192.168.50.9,6,1479
1541234554.752761,38.91.108.49,192.168.50.9,6,1479
1541234554.752763,38.91.108.49,192.168.50.9,6,1479
1541234554.752854,192.168.50.9,38.91.108.49,6,66
1541234554.752855,192.168.50.9,38.91.108.49,6,66
1541234554.753067,38.91.108.49,192.168.50.9,6,1479
1541234554.753070,38.91.108.49,192.168.50.9,6,1479
1541234554.753320,38.91.108.49,192.168.50.9,6,1479
1541234554.753322,38.91.108.49,192.168.50.9,6,1479
1541234554.753323,38.91.108.49,192.168.50.9,6,1479
1541234554.753369,38.91.108.49,192.168.50.9,6,1479
1541234554.753371,192.168.50.9,38.91.108.49,6,66
1541234554.753372,192.168.50.9,38.91.108.49,6,66
1541234554.753691,38.91.108.49,192.168.50.9,6,1479
1541234554.753693,38.91.108.49,192.168.50.9,6,1479
1541234554.753781,192.168.50.9,38.91.108.49,6,66
1541234554.753782,192.168.50.9,38.91.108.49,6,66
1541234554.776669,192.168.50.9,38.91.108.49,6,471
1541234554.776671,192.168.50.9,38.91.108.49,6,471
1541234554.784325,192.168.50.9,4.2.2.4,17,79
1541234554.784327,192.168.50.9,4.2.2.4,17,79
1541234554.784329,192.168.50.9,4.2.2.4,17,79
1541234554.784330,192.168.50.9,4.2.2.4,17,79
1541234554.784542,192.168.50.9,38.91.108.49,6,74
1541234554.784543,192.168.50.9,38.91.108.49,6,74
1541234554.784676,192.168.50.9,38.91.108.49,6,74
1541234554.784677,192.168.50.9,38.91.108.49,6,74
1541234554.784782,192.168.50.9,38.91.108.49,6,74
1541234554.784783,192.168.50.9,38.91.108.49,6,74
1541234554.784893,192.168.50.9,38.91.108.49,6,74
1541234554.784895,192.168.50.9,38.91.108.49,6,74
1541234554.805058,4.2.2.4,192.168.50.9,17,353
1541234554.805062,4.2.2.4,192.168.50.9,17,353
1541234554.805277,4.2.2.4,192.168.50.9,17,141
1541234554.805279,4.2.2.4,192.168.50.9,17,141
1541234554.812231,4.2.2.4,192.168.50.9,17,157
1541234554.812234,4.2.2.4,192.168.50.9,17,157
1541234554.813060,4.2.2.4,192.168.50.9,17,140
1541234554.813062,4.2.2.4,192.168.50.9,17,140
1541234554.813306,192.168.50.9,4.2.2.4,17,73
1541234554.813307,192.168.50.9,4.2.2.4,17,73
1541234554.813309,192.168.50.9,4.2.2.4,17,73
1541234554.813310,192.168.50.9,4.2.2.4,17,73
1541234554.824098,4.2.2.4,192.168.50.9,17,153
1541234554.824101,4.2.2.4,192.168.50.9,17,153
1541234554.824688,4.2.2.4,192.168.50.9,17,88
1541234554.824690,4.2.2.4,192.168.50.9,17,88
1541234554.824945,192.168.50.9,4.2.2.4,17,74
1541234554.824947,192.168.50.9,4.2.2.4,17,74
1541234554.824948,192.168.50.9,4.2.2.4,17,74
1541234554.824950,192.168.50.9,4.2.2.4,17,74
1541234554.843297,4.2.2.4,192.168.50.9,17,74
1541234554.843298,4.2.2.4,192.168.50.9,17,74
1541234554.847194,4.2.2.4,192.168.50.9,17,90
1541234554.847196,4.2.2.4,192.168.50.9,17,90
1541234554.847396,192.168.50.9,4.2.2.4,17,80
1541234554.847397,192.168.50.9,4.2.2.4,17,80
1541234554.847398,192.168.50.9,4.2.2.4,17,80
1541234554.847400,192.168.50.9,4.2.2.4,17,80
1541234554.849760,4.2.2.4,192.168.50.9,17,211
1541234554.849762,4.2.2.4,192.168.50.9,17,211
1541234554.868122,4.2.2.4,192.168.50.9,17,135
1541234554.868124,4.2.2.4,192.168.50.9,17,135
1541234554.873345,4.2.2.4,192.168.50.9,17,177
1541234554.873348,4.2.2.4,192.168.50.9,17,177
1541234554.918108,4.2.2.4,192.168.50.9,17,166
1541234554.918112,4.2.2.4,192.168.50.9,17,166
1541234554.922029,38.91.108.49,192.168.50.9,6,1463
1541234554.922032,38.91.108.49,192.168.50.9,6,1463
1541234554.940459,4.2.2.4,192.168.50.9,17,89
1541234554.940462,4.2.2.4,192.168.50.9,17,89
1541234554.942114,4.2.2.4,192.168.50.9,17,124
1541234554.942117,4.2.2.4,192.168.50.9,17,124
1541234554.948312,38.91.108.49,192.168.50.9,6,1479
1541234554.948315,38.91.108.49,192.168.50.9,6,1479
1541234554.948317,192.168.50.9,38.91.108.49,6,66
1541234554.948318,192.168.50.9,38.91.108.49,6,66
1541234554.948549,38.91.108.49,192.168.50.9,6,1479
1541234554.948566,38.91.108.49,192.168.50.9,6,1479
1541234554.948567,38.91.108.49,192.168.50.9,6,1479
1541234554.948569,38.91.108.49,192.168.50.9,6,1479
1541234554.948571,192.168.50.9,38.91.108.49,6,66
1541234554.948572,192.168.50.9,38.91.108.49,6,66
1541234554.948573,192.168.50.9,38.91.108.49,6,66
1541234554.948574,192.168.50.9,38.91.108.49,6,66
1541234554.948776,38.91.108.49,192.168.50.9,6,1479
1541234554.948779,38.91.108.49,192.168.50.9,6,1479
